Sucursal;Editorial;Tema;Dia;Mes;Anio;NombreTitulo;Precio;Cantidad
9 DE JULIO;TEMAS DE HOY;JUVENILES;15;7;2016;FESTIVAL DE LA BLASFEMIA;310;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;15;7;2016;LUNA DE PLUTON;300;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;16;7;2016;LUNA DE PLUTON;300;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;18;7;2016;WIGETTA- UN VIAJE MAGICO;250;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;19;7;2016;LUNA DE PLUTON;310;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;27;7;2016;LUNA DE PLUTON;310;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;5;8;2016;WIGETTA- UN VIAJE MAGICO;250;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;6;8;2016;SACRIFICIO DE DEIGAMER EL;200;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;8;8;2016;FESTIVAL DE LA BLASFEMIA;310;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;10;8;2016;WIGETTA- UN VIAJE MAGICO;250;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;11;8;2016;LUNA DE PLUTON;310;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;15;8;2016;WIGETTA Y EL BACULO DORADO;001;2
9 DE JULIO;TEMAS DE HOY;JUVENILES;15;8;2016;WIGETTA Y EL BACULO DORADO;001;2
9 DE JULIO;TEMAS DE HOY;JUVENILES;22;8;2016;WIGETTA Y EL BACULO DORADO;350;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;3;9;2016;WIGETTA Y EL BACULO DORADO;350;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;10;9;2016;FESTIVAL DE LA BLASFEMIA;270;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;16;9;2016;LUNA DE PLUTON;305;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;7;10;2016;WIGETTA Y LOS GUSANOS GUASONES;250;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;19;10;2016;SACRIFICIO DE DEIGAMER EL;250;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;3;11;2016;WIGETTA Y LOS GUSANOS GUASONES;001;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;3;11;2016;WIGETTA- UN VIAJE MAGICO;001;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;3;11;2016;FESTIVAL DE LA BLASFEMIA;335;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;4;11;2016;LUNA DE PLUTON;001;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;4;11;2016;LUNA DE PLUTON;001;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;4;11;2016;SACRIFICIO DE DEIGAMER EL;001;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;4;11;2016;WIGETTA Y LOS GUSANOS GUASONES;001;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;4;11;2016;FESTIVAL DE LA BLASFEMIA;001;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;4;11;2016;WIGETTA- UN VIAJE MAGICO;001;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;5;11;2016;WIGETTA- UN VIAJE MAGICO;250;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;9;11;2016;WIGETTA- UN VIAJE MAGICO;280;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;10;11;2016;WIGETTA Y LOS GUSANOS GUASONES;250;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;11;11;2016;WIGETTA Y LOS GUSANOS GUASONES;001;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;12;11;2016;SACRIFICIO DE DEIGAMER EL;250;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;16;11;2016;WIGETTA- UN VIAJE MAGICO;280;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;24;11;2016;FESTIVAL DE LA BLASFEMIA;330;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;25;11;2016;SACRIFICIO DE DEIGAMER EL;220;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;6;12;2016;SACRIFICIO DE DEIGAMER EL;199;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;7;12;2016;WIGETTA- UN VIAJE MAGICO;275;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;13;12;2016;LUNA DE PLUTON;28475;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;17;12;2016;WIGETTA Y LOS GUSANOS GUASONES;250;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;21;12;2016;SACRIFICIO DE DEIGAMER EL;220;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;22;12;2016;WIGETTA Y LOS GUSANOS GUASONES;250;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;22;12;2016;WIGETTA Y LOS GUSANOS GUASONES;250;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;22;12;2016;LUNA DE PLUTON;335;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;22;12;2016;WIGETTA Y EL BACULO DORADO;380;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;23;12;2016;TRAGAMUNDOS UNA COLOSA Y MAGICA;185;1
9 DE JULIO;TEMAS DE HOY;JUVENILES;23;12;2016;AQUI CADA CUAL CON SUS COSAS;165;1
9 DE JULIO;OLAÑETA;CIENCIAS SOCIALES;2;9;2016;SACRIFICIO - MUERTE I;250;1
9 DE JULIO;EUDECOR;EMPRESA - NEGOCIOS;27;6;2016;ADMINISTRACION - UN ENFOQUE INTERDISCIPLINARIO;450;1
9 DE JULIO;TEMAS;JUVENILES;29;6;2016;VIRTUAL HERO;275;1
9 DE JULIO;TEMAS;JUVENILES;19;7;2016;VIRTUAL HERO;270;1
9 DE JULIO;TEMAS;JUVENILES;5;8;2016;VIRTUAL HERO;280;1
9 DE JULIO;TEMAS;JUVENILES;19;8;2016;VIRTUAL HERO;001;1
9 DE JULIO;TEMAS;JUVENILES;29;10;2016;VIRTUAL HERO;300;1
9 DE JULIO;TEMAS;JUVENILES;4;11;2016;VIRTUAL HERO;001;2
9 DE JULIO;TEMAS;JUVENILES;17;11;2016;VIRTUAL HERO;300;1
9 DE JULIO;TEMAS;JUVENILES;23;12;2016;VIRTUAL HERO;300;1
9 DE JULIO;MAVE MARIO VIERA EDITOR;DERECHO;25;8;2016;SOCIOLOGIA CRITICA DEL FEDERALISMO EN CORRIENTES;250;1
9 DE JULIO;MAVE MARIO VIERA EDITOR;DERECHO;20;9;2016;SOCIOLOGIA CRITICA DEL FEDERALISMO EN CORRIENTES;250;1
9 DE JULIO;UNIVERSIDAD NACIONAL DE QUILME;EDUCACION - DIDACTICA - PEDAGO;30;8;2016;EDUCACION AGRO Y SOCIEDAD;200;1
9 DE JULIO;UNIVERSIDAD NACIONAL DE QUILME;POLITICA;1;10;2016;LENGUAJE POLITICA E HISTORIA;180;1
9 DE JULIO;NOVA TESIS;DERECHO;14;6;2016;MEDIDAS DE COERCION Y LA INCONSTITUCIONALIDAD DE L;700;1
9 DE JULIO;NOVA TESIS;DERECHO;11;8;2016;JORNADA DE TRABAJO;450;1
9 DE JULIO;NOVA TESIS;DERECHO;17;8;2016;DAÑO AL DERECHO DE CHANCE -;1600;1
9 DE JULIO;NOVA TESIS;DERECHO;16;12;2016;REGISTRO DOMICILIARIO REQUISA Y SECUESTRO;180;1
9 DE JULIO;NOVA TESIS;DERECHO;19;12;2016;REGISTRO DOMICILIARIO REQUISA Y SECUESTRO;180;1
9 DE JULIO;SALAMANDRA;DIARIO - MEMORIAS;23;11;2016;TIERRA TIERRA;270;1
9 DE JULIO;SALAMANDRA;INFANTILES;2;7;2016;ANIMALES FANTASTICOS Y DONDE ENCONTRARLOS;100;1
9 DE JULIO;SALAMANDRA;JUVENILES;2;6;2016;HARRY POTTER Y LA CAMARA SECRETA;270;1
9 DE JULIO;SALAMANDRA;JUVENILES;13;6;2016;HARRY POTTER  Y LAS RELIQUIAS DE LA MUERTE;450;1
9 DE JULIO;SALAMANDRA;JUVENILES;23;6;2016;HARRY POTTER  Y LAS RELIQUIAS DE LA MUERTE;450;1
9 DE JULIO;SALAMANDRA;JUVENILES;1;7;2016;HARRY POTTER Y LA ORDEN DEL FENIX;490;1
9 DE JULIO;SALAMANDRA;JUVENILES;5;7;2016;HARRY POTTER Y EL MISTERIO DEL PRINCIPE;425;1
9 DE JULIO;SALAMANDRA;JUVENILES;6;7;2016;PERCY JACKSON3 - LA MALDICION DEL TITAN;245;1
9 DE JULIO;SALAMANDRA;JUVENILES;18;7;2016;PERCY JACKSON 1- EL LADRON DEL RAYO;270;1
9 DE JULIO;SALAMANDRA;JUVENILES;5;8;2016;HARRY POTTER  Y LAS RELIQUIAS DE LA MUERTE;425;1
9 DE JULIO;SALAMANDRA;JUVENILES;29;8;2016;HARRY POTTER Y LA ORDEN DEL FENIX;490;1
9 DE JULIO;SALAMANDRA;JUVENILES;9;9;2016;PERCY JACKSON3 - LA MALDICION DEL TITAN;2295;1
9 DE JULIO;SALAMANDRA;JUVENILES;1;10;2016;PERCY JACKSON Y LOS DIOSES GRIEGOS;300;1
9 DE JULIO;SALAMANDRA;JUVENILES;15;10;2016;HARRY POTTER Y LA CAMARA SECRETA;265;1
9 DE JULIO;SALAMANDRA;JUVENILES;19;10;2016;HARRY POTTER Y  LA PIEDRA FILOSOFAL;550;1
9 DE JULIO;SALAMANDRA;JUVENILES;29;10;2016;HARRY POTTER Y LA CAMARA SECRETA;265;1
9 DE JULIO;SALAMANDRA;JUVENILES;4;11;2016;HARRY POTTER  Y LAS RELIQUIAS DE LA MUERTE;001;1
9 DE JULIO;SALAMANDRA;JUVENILES;4;11;2016;HARRY POTTER Y EL MISTERIO DEL PRINCIPE;001;1
9 DE JULIO;SALAMANDRA;JUVENILES;4;11;2016;HARRY POTTER Y LA ORDEN DEL FENIX;001;1
9 DE JULIO;SALAMANDRA;JUVENILES;8;11;2016;PERCY JACKSON 4 - LA BATALLA DEL LABERINTO;001;1
9 DE JULIO;SALAMANDRA;JUVENILES;8;11;2016;PERCY JACKSON 2 - EL MAR DE LOS MONSTRUOS;001;1
9 DE JULIO;SALAMANDRA;JUVENILES;8;11;2016;PERCY JACKSON3 - LA MALDICION DEL TITAN;001;1
9 DE JULIO;SALAMANDRA;JUVENILES;8;11;2016;HARRY POTTER Y EL MISTERIO DEL PRINCIPE;001;1
9 DE JULIO;SALAMANDRA;JUVENILES;8;11;2016;PERCY JACKSON EL ULTIMO HEROE DEL OLIMPO;001;1
9 DE JULIO;SALAMANDRA;JUVENILES;8;11;2016;HARRY POTTER  Y LAS RELIQUIAS DE LA MUERTE;001;1
9 DE JULIO;SALAMANDRA;JUVENILES;8;11;2016;HRRY POTTER 1- LA PIEDRA FILOSOFAL;001;1
9 DE JULIO;SALAMANDRA;JUVENILES;14;11;2016;PERCY JACKSON3 - LA MALDICION DEL TITAN;001;1
9 DE JULIO;SALAMANDRA;JUVENILES;14;11;2016;PERCY JACKSON 4 - LA BATALLA DEL LABERINTO;001;1
9 DE JULIO;SALAMANDRA;JUVENILES;14;11;2016;PERCY JACKSON EL ULTIMO HEROE DEL OLIMPO;001;1
9 DE JULIO;SALAMANDRA;JUVENILES;14;11;2016;PERCY JACKSON Y LOS DIOSES GRIEGOS;001;1
9 DE JULIO;SALAMANDRA;JUVENILES;14;11;2016;PERCY JACKSON 2 - EL MAR DE LOS MONSTRUOS;001;1
9 DE JULIO;SALAMANDRA;JUVENILES;14;11;2016;HARRY POTTER Y  LA PIEDRA FILOSOFAL;001;1
9 DE JULIO;SALAMANDRA;JUVENILES;19;11;2016;HARRY POTTER Y EL LEGADO MALDITO;395;1
9 DE JULIO;SALAMANDRA;JUVENILES;25;11;2016;PERCY JACKSON3 - LA MALDICION DEL TITAN;270;1
9 DE JULIO;SALAMANDRA;JUVENILES;29;11;2016;HARRY POTTER Y LA ORDEN DEL FENIX;470;1
9 DE JULIO;SALAMANDRA;JUVENILES;29;11;2016;HARRY POTTER Y EL MISTERIO DEL PRINCIPE;430;1
9 DE JULIO;SALAMANDRA;JUVENILES;2;12;2016;HARRY POTTER  Y LAS RELIQUIAS DE LA MUERTE;425;1
9 DE JULIO;SALAMANDRA;JUVENILES;9;12;2016;HARRY POTTER  Y LAS RELIQUIAS DE LA MUERTE;390;1
9 DE JULIO;SALAMANDRA;JUVENILES;10;12;2016;HARRY POTTER  Y LAS RELIQUIAS DE LA MUERTE;425;1
9 DE JULIO;SALAMANDRA;JUVENILES;13;12;2016;HARRY POTTER Y  LA PIEDRA FILOSOFAL;595;1
9 DE JULIO;SALAMANDRA;JUVENILES;16;12;2016;HARRY POTTER Y LA ORDEN DEL FENIX;485;1
9 DE JULIO;SALAMANDRA;JUVENILES;17;12;2016;HARRY POTTER  Y LAS RELIQUIAS DE LA MUERTE;450;1
9 DE JULIO;SALAMANDRA;JUVENILES;21;12;2016;PERCY JACKSON EL ULTIMO HEROE DEL OLIMPO;295;1
9 DE JULIO;SALAMANDRA;JUVENILES;23;12;2016;HARRY POTTER Y LA CAMARA SECRETA;300;1
9 DE JULIO;SALAMANDRA;JUVENILES;23;12;2016;HARRY POTTER Y LA CAMARA SECRETA;300;1
9 DE JULIO;SALAMANDRA;JUVENILES;23;12;2016;HARRY POTTER Y LA CAMARA SECRETA;300;1
9 DE JULIO;SALAMANDRA;JUVENILES;24;12;2016;HARRY POTTER Y LA CAMARA SECRETA;300;1
9 DE JULIO;SALAMANDRA;JUVENILES;27;12;2016;HARRY POTTER Y EL LEGADO MALDITO;400;1
9 DE JULIO;SALAMANDRA;JUVENILES;28;12;2016;HARRY POTTER Y EL LEGADO MALDITO;395;1
9 DE JULIO;SALAMANDRA;JUVENILES;30;12;2016;PERCY JACKSON Y LOS DIOSES GRIEGOS;350;1
9 DE JULIO;SALAMANDRA;NARRATIVA;6;7;2016;LO QUE FUE DE ELLA;245;1
9 DE JULIO;SALAMANDRA;NARRATIVA;11;11;2016;LO QUE FUE DE ELLA;001;1
9 DE JULIO;SALAMANDRA;NARRATIVA;22;12;2016;UNA VACANTE IMPREVISTA;430;1
9 DE JULIO;SALAMANDRA;NOVELAS;4;7;2016;SI DECIDO QUEDARME;210;1
9 DE JULIO;SALAMANDRA;NOVELAS;13;7;2016;COMETAS EN EL CIELO;220;1
9 DE JULIO;SALAMANDRA;NOVELAS;14;7;2016;SI DECIDO QUEDARME;210;1
9 DE JULIO;SALAMANDRA;NOVELAS;26;7;2016;SI DECIDO QUEDARME;210;1
9 DE JULIO;SALAMANDRA;NOVELAS;30;7;2016;INSOLITO PEREGRINAJE DE HAROLD FRY;250;1
9 DE JULIO;SALAMANDRA;NOVELAS;16;9;2016;MIL SOLES ESPLENDIDOS;330;1
9 DE JULIO;SALAMANDRA;NOVELAS;8;10;2016;SI DECIDO QUEDARME;250;1
9 DE JULIO;SALAMANDRA;NOVELAS;11;11;2016;SI DECIDO QUEDARME;001;1
9 DE JULIO;SALAMANDRA;NOVELAS;20;12;2016;HARRY POTTER Y LA CAMARA SECRETA;600;1
9 DE JULIO;SALAMANDRA;NOVELAS - INFANTILES JUVENILES;9;6;2016;HARRY POTTER Y EL PRISIONERO DE AZKABAN;280;1
9 DE JULIO;SALAMANDRA;NOVELAS - INFANTILES JUVENILES;1;7;2016;HARRY POTTER Y EL CALIZ DE FUEGO;370;1
9 DE JULIO;SALAMANDRA;NOVELAS - INFANTILES JUVENILES;1;10;2016;HARRY POTTER Y EL CALIZ DE FUEGO;370;1
9 DE JULIO;SALAMANDRA;NOVELAS - INFANTILES JUVENILES;15;10;2016;HARRY POTTER Y EL CALIZ DE FUEGO;365;1
9 DE JULIO;SALAMANDRA;NOVELAS - INFANTILES JUVENILES;8;11;2016;HARRY POTTER Y EL PRISIONERO DE AZKABAN;001;1
9 DE JULIO;SALAMANDRA;NOVELAS - INFANTILES JUVENILES;14;11;2016;HARRY POTTER Y EL CALIZ DE FUEGO;001;1
9 DE JULIO;SALAMANDRA;NOVELAS - INFANTILES JUVENILES;24;11;2016;HARRY POTTER Y EL CALIZ DE FUEGO;370;1
9 DE JULIO;LA CRUJIA;COMUNICACION - PERIODISMO;15;6;2016;PERIODISMO DIGITAL;210;1
9 DE JULIO;LA CRUJIA;EDUCACION - DIDACTICA - PEDAGO;21;12;2016;ENTRAMADO DE LOS LENGUAJES EL;1615;1
9 DE JULIO;LA CRUJIA;GENERALIDADES;12;7;2016;PROGRAMACION TELEVISIVA EN GUERRA LA;180;1
9 DE JULIO;LA CRUJIA;GENERALIDADES;29;7;2016;PROGRAMACION TELEVISIVA EN GUERRA LA;200;1
9 DE JULIO;LA CRUJIA;GENERALIDADES;25;8;2016;PROGRAMACION TELEVISIVA EN GUERRA LA;200;1
9 DE JULIO;LA CRUJIA;POLITICA;11;11;2016;20 AÑOS DE MEDIOS & DEMOCRACIA EN LA ARGENTINA;250;1
9 DE JULIO;PROMETEO LIBROS;HISTORIA;2;12;2016;UN ESTADO CON ROSTRO HUMANO;300;1
9 DE JULIO;PROMETEO LIBROS;POLITICA;22;12;2016;VIDA CULTURAL DEL AUTOMOVIL LA;126;1
9 DE JULIO;GRADIFCO S.R.L.;CIENCIA Y TECNOLOGIA;17;8;2016;HAMLET;100;1
9 DE JULIO;GRADIFCO S.R.L.;CIENCIA Y TECNOLOGIA;18;8;2016;HAMLET;70;1
9 DE JULIO;GRADIFCO S.R.L.;CIENCIAS SOCIALES;23;6;2016;ANTIGONA   (COLECCION NOGAL);595;2
9 DE JULIO;GRADIFCO S.R.L.;CIENCIAS SOCIALES;8;8;2016;KAMA SUTRA;130;1
9 DE JULIO;GRADIFCO S.R.L.;CIENCIAS SOCIALES;11;11;2016;REY LEAR EL  ( COLECCION NOGAL);001;2
9 DE JULIO;GRADIFCO S.R.L.;CIENCIAS SOCIALES;11;11;2016;MACBETH  (COLECCION NOGAL);001;2
9 DE JULIO;GRADIFCO S.R.L.;CIENCIAS SOCIALES;11;11;2016;AVARO EL - MEDICO A PALOS;001;2
9 DE JULIO;GRADIFCO S.R.L.;CIENCIAS SOCIALES;17;11;2016;ANTIGONA   (COLECCION NOGAL);70;1
9 DE JULIO;GRADIFCO S.R.L.;CIENCIAS SOCIALES;23;11;2016;AVENTURAS DE TOM SAWYER LAS;100;1
9 DE JULIO;GRADIFCO S.R.L.;CIENCIAS SOCIALES;26;11;2016;MACBETH  (COLECCION NOGAL);80;1
9 DE JULIO;GRADIFCO S.R.L.;CIENCIAS SOCIALES;17;12;2016;AVENTURAS DE TOM SAWYER LAS;10105;1
9 DE JULIO;GRADIFCO S.R.L.;CIENCIAS SOCIALES;20;12;2016;MARTIN FIERRO;85;3
9 DE JULIO;GRADIFCO S.R.L.;CIENCIAS SOCIALES;27;12;2016;ESTUDIO EN ESCARLATA;70;1
9 DE JULIO;GRADIFCO S.R.L.;CIENCIAS SOCIALES;28;12;2016;ESTUDIO EN ESCARLATA;70;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;1;6;2016;PERSUASION;72;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;2;6;2016;CINCO SEMANAS EN GLOBO;80;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;2;6;2016;HUMANO DEMASIADO HUMANO;70;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;2;6;2016;JUGUETE RABIOSO EL;70;2
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;4;6;2016;POLITICA LA;99;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;6;6;2016;MADAME BOVARY;80;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;14;6;2016;HISTORIA DE DOS CIUDADES;120;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;15;6;2016;ILIADA LA;90;8
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;16;6;2016;CONDE LUCANOR EL;70;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;17;6;2016;VIAJE AL CENTRO DE LA TIERRA;65;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;18;6;2016;VIAJE AL CENTRO DE LA TIERRA;80;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;18;6;2016;VUELTA AL MUNDO EN 80 DIAS LA;80;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;22;6;2016;ILIADA LA;95;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;23;6;2016;ILIADA LA;100;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;24;6;2016;ROBINSON CRUSOE COLECCION MALVA;75;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;28;6;2016;VUELTA AL MUNDO EN 80 DIAS LA;80;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;30;6;2016;ILIADA LA;90;5
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;30;6;2016;POETICA;50;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;5;7;2016;ILIADA LA;90;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;22;7;2016;CONDE LUCANOR EL;70;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;8;8;2016;ELOGIO DE LA LOCURA;100;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;9;8;2016;APOLOGIA DE SOCRATES - APOLOGIA DE LISIS - APOLOGI;50;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;18;8;2016;EXTRAÑO CASO DEL DR. JEKYLL Y DE MR. HYDE EL;80;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;19;8;2016;PERSUASION;80;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;23;8;2016;POLITICA LA;100;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;25;8;2016;LAZARILLO DE TORMES EL (COLECCION NOGAL);100;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;5;9;2016;VUELTA AL MUNDO EN 80 DIAS LA;100;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;7;9;2016;MAS ALLA DEL BIEN Y DEL MAL;10;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;8;9;2016;ILIADA LA;120;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;9;9;2016;JUGUETE RABIOSO EL;80;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;9;9;2016;JUGUETE RABIOSO EL;80;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;9;9;2016;REPUBLICA LA;120;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;10;9;2016;SEÑAL DE LOS CUATRO LA;80;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;15;9;2016;ORIGEN DE LAS ESPECIES EL;100;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;16;9;2016;UTOPIA;80;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;17;9;2016;PERSUASION;100;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;17;9;2016;APOLOGIA DE SOCRATES - APOLOGIA DE LISIS - APOLOGI;100;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;24;9;2016;JUGUETE RABIOSO EL;100;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;24;9;2016;POLITICA LA;100;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;26;9;2016;PERSUASION;100;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;13;10;2016;ILIADA LA;90;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;13;10;2016;PERSUASION;100;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;14;10;2016;ILIADA LA;80;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;17;10;2016;MADAME BOVARY;100;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;21;10;2016;ILIADA LA;100;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;26;10;2016;EXTRAÑO CASO DEL DR. JEKYLL Y DE MR. HYDE EL;100;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;29;10;2016;ILIADA LA;100;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;29;10;2016;CONDE LUCANOR EL;100;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;1;11;2016;EXTRAÑO CASO DEL DR. JEKYLL Y DE MR. HYDE EL;100;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;4;11;2016;LOS SIETE LIBRO DE LA SABIDURIA;70;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;4;11;2016;EXTRAÑO CASO DEL DR. JEKYLL Y DE MR. HYDE EL;100;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;11;11;2016;PERSUASION;001;2
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;11;11;2016;DE BARRANCO LAS;001;2
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;11;11;2016;ELOGIO DE LA LOCURA;001;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;11;11;2016;TARTUFO;001;2
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;11;11;2016;EXTRAÑO CASO DEL DR. JEKYLL Y DE MR. HYDE EL;100;1
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;11;11;2016;MADAME BOVARY;001;2
9 DE JULIO;GRADIFCO S.R.L.;CLASICOS TRAGEDIAS GRECIA ROMA;11;11;2016;CINCO SEMANAS EN GLOBO;001;2
